language;question;answer
cat_Latn;Pregunta: Leah tenia 32 xocolates i la seva germana 42. Si van menjar 35, quantes peces els han quedat en total? ;Resposta Pas a Pas: Leah tenia 32 xocolates i la germana de Leah en tenia 42. Això vol dir que originalment hi havia 32 + 42 = 74 xocolates. 35 han estat menjats. Així que en total encara tenen 74 - 35 = 39 xocolates. La resposta és 39. 
cat_Latn;Pregunta: Shawn té cinc joguines. Per Nadal, va rebre dues joguines de la seva mare i el seu pare. Quantes joguines té ara? ;Resposta: Té 5 joguines. La mare li va donar dues, així que després d'això té 5 + 2 = 7 joguines. Després va rebre 2 més del pare, així que en total té 7 + 2 = 9 joguines. La resposta és 9. 
cat_Latn;Pregunta: Michael tenia 58 boles de golf. El dimarts, va perdre 23 boles de golf. Dimecres, va perdre 2 més. Quantes boles de golf tenia al final de dimecres? ;Resposta Pas a Pas: Michael va començar amb 58 boles de golf i va perdre 23, així que té 58 - 23 = 35. Després de perdre 2 més, ara té 35 - 2 = 33 boles. La resposta és 33. 
cat_Latn;Pregunta: l'Olivia té 23 dòlars. Va comprar cinc bagels per 3 dòlars cada un. Quants diners li queden? ;Resposta: 5 bagels per 3 dòlars cada un ha de costar 5 * 3 = 15 dòlars. Olivia tenia 23 dòlars al principi, així que ara li queden 23 - 15 = 8 dòlars. La resposta és 8. 
cat_Latn;Pregunta: Jason tenia 20 caramel·les. Va donar a Denny unes caramel·les. Ara Jason té 12 caramel·les. Quants caramel·les li va donar Jason a Denny? ;Resposta detallada: Jason va començar amb 20 caramel·les, però ara només en té 12, així que va donar a Denny 20 - 12 = 8 caramel·les. La resposta és 8. 
cat_Latn;Pregunta: Si hi ha 3 cotxes en el pàrquing i arriben 2 cotxes més, quants cotxes hi ha al pàrquing? ;Resposta Pas a Pas: Hi ha 3 cotxes al principi, arriben 2 més, així que ara hauria de ser 3 + 2 = 5 cotxes. La resposta és 5. 
ces_Latn;Otázka: Roger má 5 tenisových míčků. Koupil si další dvě plechovky tenisových míčků. Každá plechovka má 3 tenisové míčky. Kolik tenisových míčků má teď? ;Krok za krokem: Roger začal s pěti míči. 2 plechovky 3 tenisových míčků každá je 6 tenisových míčků. 5 plus 6 je 11. Odpověď je 11. 
ces_Latn;Otázka: V serverové místnosti bylo devět počítačů. Každý den od pondělí do čtvrtka bylo nainstalováno dalších pět počítačů. Kolik počítačů je teď v serverové místnosti? ;Odpověď krok za krokem: Od pondělí do čtvrtka jsou 4 dny. Každý den se přidalo 5 počítačů. To znamená, že celkem 4 krát 5 = 20 počítačů bylo přidáno. Na začátku bylo 9 počítačů, takže teď je 9 plus 20 = 29 počítačů. Odpověď je 29. 
ces_Latn;Otázka: Leah měla 32 čokolád a její sestra 42. Pokud snědli 35, kolik kusů jim zbylo? ;Odpověď krok za krokem: Leah měla 32 čokolád a Leahina sestra 42. To znamená, že původně bylo 32 + 42 = 74 čokolád. 35 jich bylo snězeno. Takže celkově máme 74 mínus 35 = 39 čokolád. Odpověď je 39. 
ces_Latn;Otázka: Shawn má pět hraček. Na Vánoce dostal od mámy a táty po dvou hračkách. Kolik hraček má teď? ;Odpověď krok za krokem: Má 5 hraček. Má 2 od mámy, takže potom má 5 + 2 = 7 hraček. Pak dostal další dvě od táty, takže celkově má 7 + 2 = 9 hraček. Odpověď je 9. 
ces_Latn;Otázka: Michael měl 58 golfových míčků. V úterý ztratil 23 golfových míčků. Ve středu ztratil další dva. Kolik míčků pro golf měl na konci středy? ;Krok za krokem: Michael začal s 58 golfovými míči a ztratil 23, takže má 58 - 23 = 35. Když ztratil další dvě, má 35 - 2 = 33 koulí. Odpověď je 33. 
ces_Latn;Otázka: Koupila pět bagelů za 3 dolary za kus. Kolik jí zbývá peněz? ;Odpověď krok za krokem: 5 bagelů za 3 dolary by mělo stát 5 krát 3 = 15 dolarů. Olivia měla na začátku 23 dolarů, takže jí teď zbývá 23 - 15 = 8 dolarů. Odpověď je 8. 
ces_Latn;Otázka: Jason měl 20 lízátek. Dal Dennymu lízátka. Jason má teď 12 lízátek. Kolik lízátek dal Jason Dennymu? ;Odpověď krok za krokem: Jason začal s 20 lízátkami, ale teď jich má jen 12, takže dal Dennymu 20 - 12 = 8 lízátek. Odpověď je 8. 
ces_Latn;Otázka: Pokud jsou na parkovišti 3 auta a přijedou další 2 auta, kolik aut je na parkovišti? ;Odpověď krok za krokem: Na začátku jsou 3 auta, přijdou další 2, takže teď by mělo být 3 + 2 = 5 aut. Odpověď je 5. 
dan_Latn;Spørgsmål: Roger har fem tennisbolde. Han køber to dåser mere tennisbolde. Hver dåse har tre tennisbolde. Hvor mange tennisbolde har han nu? ;Roger startede med 5 bolde. 2 dåser med 3 tennisbolde hver er 6 tennisbolde. 5 + 6 er 11. Svaret er 11. 
dan_Latn;Spørgsmål: Der var ni computere i serverrummet. Hver dag fra mandag til torsdag blev der installeret fem nye computere. Hvor mange computere er der i serverrummet? ;Der er 4 dage fra mandag til torsdag. Hver dag blev der tilføjet 5 computere. Det betyder, at der i alt blev tilføjet 4 gange 5 = 20 computere. Der var 9 computere i begyndelsen, så nu er der 9 + 20 = 29 computere. Svaret er 29. 
dan_Latn;Spørgsmål: Leah havde 32 chokolade og hendes søster havde 42. Hvis de spiste 35, hvor mange stykker har de så i alt tilbage? ;Trin for Trin Svar: Leah havde 32 chokolade og Leahs søster havde 42. Det betyder, at der oprindeligt var 32 + 42 = 74 chokolade. 35 er blevet spist. Så i alt har de stadig 74 minus 35 = 39 chokolade. Svaret er 39. 
dan_Latn;Shawn har fem legetøj. Han fik to legetøj hver fra sin mor og far. Hvor mange legetøj har han nu? ;Han har fem legetøj. Han fik 2 af mor, så efter det har han 5 + 2 = 7 legetøj. Så fik han to mere fra far, så i alt har han 7 + 2 = 9 legetøj. Svaret er 9. 
dan_Latn;Michael havde 58 golfbolde. Tirsdag mistede han 23 golfbolde. Onsdag mistede han to flere. Hvor mange golfbolde havde han ved onsdag? ;Svaret er: Michael startede med 58 golfbolde og mistede 23, så han har 58 minus 23 = 35. Efter at have tabt to mere, har han nu 35 - 2 = 33 bolde. Svaret er 33. 
dan_Latn;Olivia har 23 dollars. Hun købte fem bagels for tre dollar hver. Hvor mange penge har hun tilbage? ;Svaret er: 5 bagels til 3 dollars hver burde koste 5 gange 3 = 15 dollars. Olivia havde 23 dollars i begyndelsen, så nu har hun 23 minus 15 = 8 dollars tilbage. Svaret er 8. 
dan_Latn;Jason havde 20 slikker. Han gav Denny nogle slikker. Nu har Jason 12 slikker. Hvor mange slikker gav Jason Denny? ;Svaret er kort: Jason startede med 20 slikker, men nu har han kun 12, så han gav Denny 20 - 12 = 8 slikker. Svaret er 8. 
dan_Latn;Spørgsmål: Hvis der er 3 biler på parkeringspladsen og 2 biler kommer, hvor mange biler er der så på parkeringspladsen? ;Der er 3 biler i begyndelsen, 2 kommer til, så nu burde der være 3 + 2 = 5 biler. Svaret er 5. 
fin_Latn;Kysymys: Rogerilla on viisi tenniskalloa. Hän ostaa kaksi tölkkiä tennispalloja. Jokaisessa purkissa on kolme tenniskalloa. Montako tenniskalloa hänellä on nyt? ;Roger aloitti viiden pallon kanssa. Kaksi tölkkiä, joista kukin on kuusi tenniskulmaa. Viisi plus kuusi on yksitoista. Vastaus on 11. 
fin_Latn;Kysymys: Palvelimen huoneessa oli yhdeksän tietokonetta. Viisi uutta tietokonetta asennettiin joka päivä maanantaista torstaihin. Montako tietokonetta palvelimen huoneessa on? ;Vaiheittainen vastaus: Maanantaista torstaihin on neljä päivää. Joka päivä lisättiin viisi tietokonetta. Se tarkoittaa, että yhteensä 4 * 5 = 20 tietokonetta lisättiin. Alussa oli 9 tietokonetta, joten nyt on 9 + 20 = 29 tietokonetta. Vastaus on 29. 
fin_Latn;Kysymys: Leahilla oli 32 suklaata ja hänen siskollaan 42. Jos he söivät 35 kappaletta, kuinka monta kappaletta heillä on jäljellä? ;Vaiheittainen vastaus: Leahilla oli 32 suklaata ja Leah'n sisarella 42. Se tarkoittaa, että alun perin oli 32 + 42 = 74 suklaata. 35 on syödyt. Joten yhteensä heillä on vielä 74 - 35 = 39 suklaata. Vastaus on 39. 
fin_Latn;Shawnilla on viisi leluja. Hän sai jouluna kaksi lelua isältään ja äidiltään. Montako lelua hänellä on nyt? ;Hänellä on viisi leluja. Hän sai 2 lelua äidiltään, joten sen jälkeen hänellä on 5 + 2 = 7 lelua. Sitten hän sai isältä kaksi lisää, joten yhteensä hänellä on 7 + 2 = 9 lelua. Vastaus on yhdeksän. 
fin_Latn;Michaelilla oli 58 golfpalloa. Tiistaina hän menetti 23 golfpalloa. Keskiviikkona hän menetti kaksi lisää. Montako golfpalloa hänellä oli keskiviikon lopussa? ;Vaiheittainen vastaus: Michaelilla oli aluksi 58 golfpalloa ja hän menetti 23, joten hänellä on 58 - 23 = 35. Kun hän menetti kaksi lisää, hänellä on nyt 35 - 2 = 33 palloa. Vastaus on 33. 
fin_Latn;Olivialla on 23 dollaria. Hän osti viisi leivosta kolmelta dollarilta. Paljonko hänellä on rahaa jäljellä? ;Vaiheittainen vastaus: 5 leivänpullon hinta on 3 dollaria, ja sen pitäisi maksaa 5 * 3 = 15 dollaria. Olivialla oli alussa 23 dollaria, joten nyt hänellä on 23 - 15 = 8 dollaria jäljellä. Vastaus on 8. 
fin_Latn;Kysymys: Jasonilla oli 20 suihkutusleipää. Hän antoi Dennylle lippuja. Nyt Jasonilla on 12 sulakkaa. Montako suihkkua Jason antoi Dennylle? ;Jason aloitti 20 suihkutusleivästä, mutta nyt hänellä on vain 12, joten hän antoi Dennylle 20 - 12 = 8 suihkutusleipää. Vastaus on 8. 
fin_Latn;Jos parkkipaikalla on kolme autoa ja kaksi autoa tulee, kuinka monta autoa parkkipaikalla on? ;Vaiheittainen vastaus: Alussa oli 3 autoa, 2 autoa lisää saapui, joten nyt pitäisi olla 3 + 2 = 5 autoa. Vastaus on viisi. 
hrv_Latn;Pitanje: Roger ima pet teniskih loptica. Kupio je još dvije limenke teniskih loptica. Svaka limenka ima 3 teniske loptice. Koliko tenis loptica ima sada? ;Odgovor korak po korak: Roger je počeo s 5 loptica. 2 konzerve od 3 teniske loptice, svaka je 6 teniske loptice. 5 + 6 je jednako 11. Odgovor je 11. 
hrv_Latn;Pitanje: Bilo je devet računala u server sobi. Svakog dana, od ponedjeljka do četvrtka, postavljeno je još pet računala. Koliko je računala u server sobi? ;Odgovor korak po korak: Od ponedjeljka do četvrtka ima 4 dana. Svaki dan se dodaje 5 računala. To znači da je ukupno 4 * 5 = 20 kompjutera dodano. U početku je bilo 9 računala, pa sada ima 9 + 20 = 29 računala. Odgovor je 29. 
hrv_Latn;Pitanje: Leah je imala 32 čokolade, a njena sestra 42. Ako su pojeli 35, koliko im je komada ostalo? ;Odgovor korak po korak: Leah je imala 32 čokolade, a Leahina sestra 42. To znači da je prvobitno bilo 32 + 42 = 74 čokolade. 35 je pojedeno. Dakle, ukupno imaju 74 - 35 = 39 čokolada. Odgovor je 39. 
hrv_Latn;Shawn ima pet igračaka. Za Božić je dobio po dvije igračke od svoje mame i tate. Koliko igračaka ima sada? ;Odgovor korak po korak: On ima pet igračaka. Dobio je 2 od mame, pa nakon toga ima 5 + 2 = 7 igračaka. Onda je dobio još 2 od tate, tako da ukupno ima 7 + 2 = 9 igračaka. Odgovor je 9. 
hrv_Latn;Pitanje: Michael je imao 58 loptica za golf. U utorak je izgubio 23 loptice za golf. U srijedu je izgubio još dva. Koliko je loptica za golf imao na kraju srijede? ;Michael je počeo s 58 loptica za golf i izgubio 23, tako da ima 58 - 23 = 35. Nakon što je izgubio još dva, sada ima 35 - 2 = 33 loptice. Odgovor je 33. 
hrv_Latn;Olivia ima 23 dolara. Kupila je pet peciva po 3 dolara. Koliko joj je novca ostalo? ;Odgovor korak po korak: 5 peciva po 3 dolara svaki bi trebao koštati 5 * 3 = 15 dolara. Olivia je imala 23 dolara na početku, tako da joj je sada ostalo 23 minus 15 = 8 dolara. Odgovor je 8. 
hrv_Latn;-Jason je imao 20 lizalica. Dao je Dennyju neki lizalice. Sada Jason ima 12 lizalica. Koliko je lizalica Jason dao Dennyju? ;Odgovor: Jason je počeo s 20 lizalica, ali sada ima samo 12, pa je Dennyju dao 20 - 12 = 8 lizalica. Odgovor je 8. 
hrv_Latn;Pitanje: Ako su 3 automobila na parkiralištu i još 2 automobila stižu, koliko je automobila na parkiralištu? ;Odgovor korak po korak: Na početku su bila 3 kola, stigla su još 2, pa sada bi trebalo biti 3 + 2 = 5 kola. Odgovor je 5. 
hun_Latn;Kérdés: Roger-nek van 5 teniszlabdája. Még két doboz teniszlabdát vesz. Minden dobozban van 3 teniszlabda. Hány teniszlabda van most? ;A válasz: Roger 5 golyóval kezdte. 2 doboz 3 teniszlabdából, mindegyikből 6 teniszlabda. 5 + 6 = 11. A válasz: 11. 
hun_Latn;Kérdés: Kilenc számítógép volt a szerverteremben. Minden nap öt újabb számítógépet telepítettek, hétfőtől csütörtökig. Hány számítógép van most a szerver szobában? ;Lépésről-lépésre válasz: Hétfőtől csütörtökig 4 nap van. Minden nap 5 számítógép került hozzá. Ez azt jelenti, hogy összesen 4 * 5 = 20 számítógép került hozzá. Kezdetben 9 számítógép volt, így most 9 + 20 = 29 számítógép van. A válasz: 29. 
hun_Latn;Kérdés: Leah-nak 32 csokoládéja volt, a nővérének meg 42. Ha 35 darabot ettek, hány darab maradt nekik? ;Lépésről lépésre: Leah-nak 32 csokoládéja volt, és Leah húgának 42. Ez azt jelenti, hogy eredetileg 32 + 42 = 74 csokoládé volt. 35 embert megettek. Összesen 74 - 35 = 39 csokoládé. A válasz: 39. 
hun_Latn;Shawnnak öt játéka van. Karácsonyra két játékot kapott az anyjától és az apjától. Hány játék van most? ;Lépésről-lépésre: 5 játéka van. Anyától kapott kettőt, így utána 5 + 2 = 7 játék. Aztán még kettőt kapott apától, így összesen 7 + 2 = 9 játék. A válasz: 9. 
hun_Latn;Michaelnek 58 golflabdája volt. Kedden 23 golflabdát vesztett el. Szerdán még kettőt veszített el. Hány golfozója volt szerdán? ;Michael 58 golfozóval kezdte, és 23 golfozót vesztett el, így 58 - 23 = 35. Miután elvesztett még 2 golyót, most 35 - 2 = 33 golyója van. A válasz: 33. 
hun_Latn;Kérdés: Oliviának 23 dollárja van. Öt bagelt vett 3 dollárért. Mennyi pénze maradt? ;Lépésről-lépésre: 5 bagel 3 dollárért, mindegyiknek 5 * 3 = 15 dollárnak kellene lennie. Olivia-nak 23 dollárja volt a kezdetekben, így most 23 - 15 = 8 dollárja maradt. A válasz: 8. 
hun_Latn;Kérdés: Jasonnak volt 20 nyalókája. Adott Dennynek egy kis nyalókát. Most Jasonnak 12 nyalókája van. Jason hány nyalókát adott Denny-nek? ;Fokozatos válasz: Jason 20 nyalókával kezdte, de most már csak 12 van, ezért Dennynek 20 - 12 = 8 nyalókát adott. A válasz: 8. 
hun_Latn;Kérdés: Ha 3 autó van a parkolóban és még 2 autó érkezik, hány autó van a parkolóban? ;Lépésről lépésre: Kezdetben 3 autó volt, aztán jöttek még kettő, így most 3 + 2 = 5 autó lesz. A válasz az öt. 
ind_Latn;Pertanyaan: Roger memiliki 5 bola tenis. Dia membeli 2 kaleng lagi bola tenis. Setiap kaleng memiliki 3 bola tenis. Berapa banyak bola tenis yang dia miliki sekarang? ;Jawaban Langkah-demi-Langkah: Roger memulai dengan 5 bola. 2 kaleng 3 bola tenis masing-masing adalah 6 bola tenis. 5 + 6 = 11. Jawabannya adalah 11. 
ind_Latn;Pertanyaan: Ada sembilan komputer di ruang server. Lima komputer lagi dipasang setiap hari, dari Senin sampai Kamis. Berapa banyak komputer yang ada di ruang server? ;Jawaban Langkah-demi-Langkah: Ada 4 hari dari hari Senin sampai Kamis. 5 komputer ditambahkan setiap hari. Itu berarti total 4 * 5 = 20 komputer ditambahkan. Ada 9 komputer pada awalnya, jadi sekarang ada 9 + 20 = 29 komputer. Jawabannya adalah 29. 
ind_Latn;Pertanyaan: Leah memiliki 32 coklat dan adiknya memiliki 42. Jika mereka makan 35, berapa banyak potongan yang tersisa? ;Jawaban Langkah-demi-Langkah: Leah memiliki 32 coklat dan kakak Leah memiliki 42. Itu berarti awalnya ada 32 + 42 = 74 cokelat. 35 telah dimakan. Jadi total mereka masih memiliki 74 - 35 = 39 cokelat. Jawabannya adalah 39. 
ind_Latn;Pertanyaan: Shawn memiliki lima mainan. Untuk Natal, dia mendapat dua mainan masing-masing dari ibu dan ayahnya. Berapa banyak mainan yang dia miliki sekarang? ;Jawaban Langkah demi Langkah: Dia memiliki 5 mainan. Dia mendapat 2 dari ibu, jadi setelah itu dia memiliki 5 + 2 = 7 mainan. Lalu dia mendapat 2 lagi dari ayah, jadi totalnya dia punya 7 + 2 = 9 mainan. Jawabannya adalah 9. 
ind_Latn;Pertanyaan: Michael memiliki 58 bola golf. Pada hari Selasa, dia kehilangan 23 bola golf. Pada hari Rabu, dia kehilangan 2 lagi. Berapa banyak bola golf yang dia miliki pada akhir hari Rabu? ;Jawaban Langkah-demi-Langkah: Michael memulai dengan 58 bola golf dan kehilangan 23, jadi dia memiliki 58 - 23 = 35. Setelah kehilangan 2 lagi, dia memiliki 35 - 2 = 33 bola sekarang. Jawabannya adalah 33. 
ind_Latn;Pertanyaan: Olivia memiliki $ 23. Dia membeli lima bagel seharga $3 masing-masing. Berapa banyak uang yang dia punya? ;Jawaban Langkah demi Langkah: 5 bagel seharga $3 masing-masing harus berharga 5 * 3 = 15 dolar. Olivia memiliki $23 pada awalnya, jadi sekarang dia memiliki 23 - 15 = 8 dolar tersisa. Jawabannya adalah 8. 
ind_Latn;Pertanyaan: Jason memiliki 20 permen. Dia memberi Denny beberapa permen karet. Sekarang Jason memiliki 12 permen karet. Berapa banyak permen permen yang diberikan Jason pada Denny? ;Jawaban Langkah demi Langkah: Jason mulai dengan 20 permen permen, tetapi sekarang dia hanya memiliki 12, jadi dia memberi Denny 20 - 12 = 8 permen permen. Jawabannya adalah 8. 
ind_Latn;Pertanyaan: Jika ada 3 mobil di tempat parkir dan 2 mobil lagi tiba, berapa banyak mobil di tempat parkir? ;Jawaban Langkah-demi-Langkah: Ada 3 mobil di awal, 2 lagi tiba, jadi sekarang seharusnya ada 3 + 2 = 5 mobil. Jawabannya adalah 5. 
ita_Latn;Domanda: Roger ha 5 palle da tennis. Compra altre due lattine di palle da tennis. Ogni lattina ha 3 palline da tennis. Quante palle da tennis ha ora? ;Risposta passo passo: Roger ha iniziato con 5 palle. 2 lattine di 3 palline da tennis ognuna fa 6 palline da tennis. 5 + 6 = 11. La risposta è 11. 
ita_Latn;Domanda: C'erano nove computer nella sala server. Ogni giorno, dal lunedì al giovedì, venivano installati altri cinque computer. Quanti computer ci sono ora nella sala server? ;Risposta passo passo: Ci sono 4 giorni dal lunedì al giovedì. Ogni giorno si aggiungevano 5 computer. Ciò significa che in totale sono stati aggiunti 4 * 5 = 20 computer. All'inizio c'erano 9 computer, quindi ora ci sono 9 + 20 = 29 computer. La risposta è 29. 
ita_Latn;Domanda: Leah aveva 32 cioccolatini e sua sorella ne aveva 42. Se ne hanno mangiati 35, quanti pezzi ne rimangono in totale? ;Risposta passo passo: Leah aveva 32 cioccolatini e la sorella di Leah ne aveva 42. Questo significa che originariamente c'erano 32 + 42 = 74 cioccolatini. 35 sono stati mangiati. Quindi in totale hanno ancora 74 - 35 = 39 cioccolatini. La risposta è 39. 
ita_Latn;Domanda: Shawn ha cinque giocattoli. Per Natale, ha ricevuto due giocattoli da mamma e papà. Quanti giocattoli ha adesso? ;Risposta passo dopo passo: Ha 5 giocattoli. Ne ha ricevuti 2 da mamma, quindi dopo di che ha 5 + 2 = 7 giocattoli. Poi ne ha prese altri due da papà, quindi in totale ha 7 + 2 = 9 giocattoli. La risposta è 9. 
ita_Latn;Domanda: Michael aveva 58 palline da golf. Martedì ha perso 23 palline da golf. Mercoledì ne ha persi altri due. Quante palline da golf aveva alla fine di mercoledì? ;Risposta passo dopo passo: Michael ha iniziato con 58 palline da golf e ne ha perse 23, quindi ne ha 58 - 23 = 35. Dopo averne persi altri due, ha 35 - 2 = 33 palle. La risposta è 33. 
ita_Latn;Domanda: Olivia ha 23 dollari. Ha comprato cinque bagel per 3 dollari l'uno. Quanti soldi le sono rimasti? ;Risposta dettagliata: 5 bagel a 3 dollari ciascuno dovrebbero costare 5 * 3 = 15 dollari. Olivia aveva 23 dollari all'inizio, quindi ora le rimangono 23 - 15 = 8 dollari. La risposta è 8. 
ita_Latn;Domanda: Jason ha mangiato 20 lecca-lecca. Ha dato a Denny dei lecca-lecca. Ora Jason ha 12 lecca-lecca. Quanti lecca-lecca ha dato Jason a Denny? ;Risposta dettagliata: Jason ha iniziato con 20 lecca-lecca, ma ora ne ha solo 12, quindi ha dato a Denny 20 - 12 = 8 lecca-lecca. La risposta è 8. 
ita_Latn;Domanda: Se ci sono 3 auto nel parcheggio e arrivano altre 2 auto, quante auto ci sono nel parcheggio? ;Risposta passo passo: Ci sono 3 auto all'inizio, ne arrivano altre 2, quindi ora dovrebbero esserci 3 + 2 = 5 auto. La risposta è 5. 
kor_Hang;질문: 로저에게 테니스 공이 5개 있습니다. 그는 테니스 공을 두 통 더 사서 각 캔에는 테니스 공 3개가 있습니다. 지금 테니스 공이 몇 개나 있나요? ;단계별 답변: 로저는 5개의 공으로 시작했어요. 테니스 공 3개씩 두 통이면 6개의 테니스 공이 됩니다. 5 + 6 = 11 답은 11 입니다. 
kor_Hang;질문: 서버 룸에는 9개의 컴퓨터가 있었습니다. 월요일부터 목요일까지 매일 5대의 컴퓨터가 더 설치되었습니다. 서버 룸에는 지금 몇 대의 컴퓨터가 있나요? ;단계별 답변 월요일부터 목요일까지 4일이 있습니다. 매일 5대의 컴퓨터가 추가되었습니다. 즉, 총 4 * 5 = 20개의 컴퓨터가 추가되었습니다. 처음에는 9개의 컴퓨터가 있었는데, 이제 9 + 20 = 29개의 컴퓨터가 있습니다. 답은 29입니다. 
kor_Hang;질문: 레아는 32개의 초콜릿을 가지고 있었고 그녀의 여동생은 42개의 초콜릿을 가지고 있었습니다. 만약 그들이 35개를 먹었다면, 총 몇 조각이 남았을까요? ;단계별 답변: 레아는 32개의 초콜릿을 가지고 있었고 레아의 동생은 42개의 초콜릿을 가지고 있었습니다. 즉 원래 32 + 42 = 74개의 초콜릿이 있었습니다. 35개는 먹어 버렸어요 그래서 총 74 - 35 = 39개의 초콜릿이 남아 있습니다. 답은 39입니다. 
kor_Hang;질문: 은 다섯 개의 장난감을 가지고 있습니다. 크리스마스 때, 그는 엄마와 아빠로부터 각각 두 개의 장난감을 받았습니다. 지금 몇 개의 장난감이 있나요? ;단계적 해답: 그 아이 에게는 5 개 의 장난감 이 있습니다. 그는 엄마로부터 2개를 받았고, 그 후에 5 + 2 = 7개의 장난감을 가지고 있습니다. 그리고 아빠한테서 2개를 더 받았어요. 총 7개 더하면 2개, 9개에요. 답은 9 입니다. 
kor_Hang;질문: 마이클은 58개의 골프공을 가지고 있었습니다. 화요일, 그는 23개의 골프공을 잃었습니다. 수요일엔 두 명 더 잃었어요 수요일 말에는 몇 개의 골프공이 있었나요? ;단계적 답: 마이클은 58개의 골프공을 가지고 시작했고 23개를 잃었습니다. 그래서 그는 58 - 23 = 35을 가지고 있습니다. 2개의 공을 더 잃게 된 후, 그는 이제 35 - 2 = 33개의 공을 가지고 있습니다. 답은 33입니다. 
kor_Hang;질문: 올리비아는 23달러를 가지고 있습니다. 그녀는 각각 3달러에 베이글 5개를 샀다. 얼마나 많은 돈이 남아있나요? ;단계적 해답: 3달러 에 5개 의 베이글 은 5*3 = 15달러 로 해야 한다. 올리비아는 처음에 23달러를 가지고 있었는데, 이제 23-15=8달러가 남았습니다. 답은 8 입니다. 
kor_Hang;질문: 제이슨은 20개의 립을 먹었습니다. 데니에게 가락을 줬어 이제 제이슨은 12개의 가락을 가지고 있습니다. 제이슨이 데니에게 얼마나 많은 가락을 줬어? ;단계적 대답: 제이슨은 20개의 가락으로 시작했지만, 지금은 12개밖에 없으므로 데니에게 20 - 12 = 8개의 가락을 주었습니다. 답은 8 입니다. 
kor_Hang;질문: 주차장에 3대 차가 있고 2대 차가 더 도착하면 주차장에 몇 대의 차가 있어요? ;단계별 답변: 처음에는 3대차가 있고, 2대차가 더 도착해서 이제 3+2=5대차가 되어야 합니다. 답은 5 입니다. 
