Jill krijt $ 20 per oere betelle om te learen en $ 30 om in cheerleadingcoach te wêzen.As se 50 wiken in jier wurket, 35 oeren yn 'e wike as learaar en 15 oeren yn' e wike as coach, wat is dan har jierlikse salaris?	57500
Claire makket elke moarn in 3 aai omwelet foar moarnsiten.Hoefolle tsientallen aaien sil se yn 4 wiken ite?	7
Marissa hat in 12-kilometer paad kuierjen.Se naam 1 oere om de earste 4 milen te rinnen, dan noch in oere om de folgjende twa milen te rinnen.As se har gemiddelde snelheid wol wêze om 4 milen per oere te wêzen, hokker snelheid (yn milen per oere) moat se de oerbleaune ôfstân rinne?	6
Ik haw 10 liter oranje drank dy't twa-tredde wetter binne, en ik wol it tafoegje oan 15 liter fan ananas-drank dat trije-fyfde is.Mar as ik it giet, spiel ik ien liter fan 'e oranje drank.Hoefolle wetter is yn 'e oerbleaune 24 liter?	15
Raymond en Samantha binne neefkes.Raymond waard 6 jier berne 6 jier foar Samantha.Raymond hie in soan op 'e leeftyd fan 23. As Samantha no 31 is, hoefolle jierren lyn wie de soan fan Raymond berne?	14
Billy ferkeapet DVD's.Hy hat tiisdei 8 klanten.Syn earste 3 klanten keapje ien DVD elk.Syn folgjende 2 klanten Keapje 2 DVDS elk.Syn lêste 3 klanten keapje gjin DVD's.Hoefolle DVD's ferkeapje Billy op tiisdei?	7
In kears smelt troch 2 sintimeter elk oere dat it baarnt.Hoefolle sintimeters koarter sil in kears wêze nei it baarnen fan 13.00 oere oant 17.00 oere?	8
Kyle kocht it bêste ferkeap fan ferline jier foar $ 19.50.Dit is mei in 25% koarting fan 'e orizjinele priis.Wat wie de oarspronklike priis fan it boek?	26
Marie bestelde ien húskesmiel dat $ 12, 5 pakjes molke kostet dat $ 3 elk kostet, 4 appels dy't $ 1,50 kostje, en guon fakjes pizza kostje.Marie betelle yn totaal $ 50.Hoefolle doazen pizza die Marie-oarder as elke doaze $ 8,50 kostet?	2
MISHKA kocht 3 pear shorts, 3 pear broek, en 3 pear skuon.Ien pear shorts kostet $ 16,50.Ien pear broek kostet $ 22,50 en ien pear skuon kostet $ 42.Hoefolle dollars hat Mishka trochbrocht op alle kleanartikelen?	243
Cynthia yt elke nacht ien opslach fan iis.Se keapet kartonnen iis mei 15 porties iis per karton per karton by in kosten fan $ 4,00 per karton.Nei 60 dagen, hoefolle sil se trochbringe op iis?	16
Henry makke twa haltes tidens syn stipe fan 60 mil.Hy stoppe earst nei 20 milen.Syn twadde stop wie 15 milen foar it ein fan 'e reis.Hoefolle milen reizgen hy tusken syn earste en twadde haltes?	25
Gloria is skuon winkelje as se oer in pear laarzen komt dy't passe by har skuonbegrutting.Se moat lykwols kieze tusken de laarzen en twa pear hege hakken dy't tegearre fiif dollaren minder kostje dan de laarzen.As ien pear hakken $ 33 en de oare kosten twa kear safolle kostje, hoefolle dollars binne de laarzen?	104
Darrell en Allen's ieuwen binne yn 'e ferhâlding fan 7:11.As har totale leeftyd no 162 is, berekkenje Allen's leeftyd fan Allen fanôf no ôf.	109
Gunter besiket de jellybeanen yn in jar te tellen.Hy freget syn freonen hoefolle se tinke yn 'e jar.Men seit 80. In oare seit 20 mear as de helte fan 'e earste.In tredde seit 25% mear dan de earste.Wat is har gemiddelde gissing?	80
John fersoarget 10 hûnen.Elke hûn duorret .5 oeren deis om te rinnen en te soargjen foar har bedriuw.Hoefolle oeren yn 'e wike besteegje hy dy't hy fersoarget foar hûnen?	35
Gretchen hat 110 munten.D'r binne 30 mear gouden munten dan sulveren munten.Hoefolle gouden munten hat Gretchen?	70
Siobhan hat 2 minder juwielen dan Aäron.Aaron hat 5 seuwjen mear as de helte fan 'e juweliks fan Raymond.As Raymond 40 Jewel hat, hoefolle juwielen hat Siobhan?	23
Mike spielet 40 minuten Ping Pong.Yn 'e earste 20 minuten skoart hy 4 punten.Yn 'e twadde 20 minuten skoart hy 25% mear punten.Hoefolle totale punten skoare hy?	9
Terry yt 2 yogurts per dei.Se binne op it stuit te keap om 4 yoghurts foar $ 5,00.Hoefolle besteegje hy oer 30 dagen op Yogurt?	75
John plannen om al syn boartersguod te ferkeapjen en it jild te brûken om fideospultsjes te keapjen.Hy hat 13 Lego-sets en hy ferkeapet se foar $ 15 elk.Hy einiget mei it keapjen fan 8 fideospultsjes foar $ 20 elk en hat $ 5 oer.Hoefolle lego-sets hat hy noch?	2
John rint 60 milen yn 'e wike.Hy rint 3 dagen yn 'e wike.Hy rint 3 oeren de earste dei en de helte safolle de oare twa dagen rint hy.Hoe rap rint hy?	10
Dana kin fiere fêste fêste fêste fêste fiere dan se kin rinne, mar se kin oerslaan by in taryf fan snelheid dy't de helte sa rap is as se kin rinne.As se om 3 milen per oere kin oerslaan, hoefolle milen kin se yn seis oeren reizgje as se ien tredde fan 'e tiid trochbringt en twa-tredde fan' e tiid rinnen?	18
De iPhone fan Brandon is fjouwer kear sa âld as de iPhone fan Ben.Ben's iPhone is twa kear âlder dan de iPhone fan Suzy.As Suzy's iPhone is 1 jier âld, hoe âld is de iPhone fan Brandon?	8
De Grutte Dragon, PERG, siet hege hoeke Mount Farbo, sykheljen op alles binnen in ôfstân fan 1000 fuotten.Polly koe de gouden Javelin goaie, it ienige bekende wapen dat de draak koe slepe, foar in ôfstân fan 400 fuotten, goed binnen it berik fan 'e flammen fan' e draak.Mar doe't polly de Sappfire-Ûnthone hold, koe se de Javelin trije kear fjirder goaie dan as jo de Gemstone net hâlde.As it de Gemstone hâlde, hoe fier bûten it berik fan 'e flammen fan' e draak koene, koene Polly Polly stean en sloech de draak noch mei de gouden Javelin?	200
Beppe Jones Bakt 5 Apple Pies foar de lunsj fan 'e brânwachtman.Se snijde elke taart yn 8 stikken en set de fiif pies út op 'e buffet tafel foar de gasten om harsels te tsjinjen.Oan 'e ein fan' e jûn hienen neidat de gasten har stikken pie naam en iten, wiene d'r 14 stikken pie oerbleaune.Hoefolle stikken waarden troch de gasten nommen?	26
Neffens de fiedingsynfo hat in tas mei chips 250 kaloaren per opslach.As in 300G-tas 5 porties hat, hoefolle gram kinne jo ite, as jo Daily Calorie Target 2000 is en jo hawwe al 1800 kalorien konsumeare?	48
Charlie wol beeswax kearsen ferkeapje.Foar elke pûn Beeswax kin hy 10 tapse kearsen meitsje.Ien pûn bijenwaks en de wicks kostje $ 10,00 yn leveringen.As hy elke kears ferkeapet foar $ 2,00 elk, wat is syn netto winst as hy 20 kearsen makket en ferkeapet?	20
Meredith is in freelance Blogger dy't skriuwt oer sûnensûnderwerpen en yntsjinners oan kliïnten elke dei as har permaninte baan.In blogtartikel nimt in gemiddelde fan 4 oeren om ûndersyk te ûndersiikjen en te skriuwen.Ferline wike skreau se moandei 5 artikels op moandei en 2/5 kear mear artikels op tiisdei dan op moandei.Op woansdei skreau se twa kear it oantal artikels dat se op tiisdei skreau.Berekkenje it totale oantal oeren dat se artikels yn 'e trije dagen brochten.	104
Candice sette 80 post-it notysjes yn har beurs foardat se nei har baan nei har baan kaam by de kofjesjop.Op har wei stoppe se ôf by de winkel ôf en kocht in pakket fan post-it notysjes;Oan it wurk pleatste se in inkelde post-it-notysje op elk fan 220 ferskillende bekers kofje.As se 23 post-it is, bliuwt oerbleaun, hoefolle post-it notysjes wiene yn it pakket dat se kocht?	163
John keapet twa kear safolle reade bannen as blauwe bannen.De reade bannen kostje 50% mear dan blauwe bannen.Hy bestege $ 200 troch yn blauwe bannen dy't elk kostje.Hoefolle hat hy bestege oan bannen?	800
Tracy brûkte in stikje draad 4 fuotten lang om tomaatplanten te stypjen yn 'e tún.De draad waard 6 inch yn stikken yn stikken snien.Hoefolle stikken krige se?	8
Richard libbet yn in appartemintegebou mei 15 ferdjippingen.Elke ferdjipping befettet 8 ienheden, en 3/4 fan it gebou wurdt beset.Wat is it totale oantal unbesette ienheden yn it gebou?	30
Lloyd hat in aai-pleats.Syn kippen produsearje 252 aaien per dei en hy ferkeapet se foar $ 2 per tsiental.Hoefolle makket Lloyd op aaien per wike?	294
Tom's skip kin om 10 milen per oere reizgje.Hy silen fan 1 oant 16.00 oere.Hy reizget dan werom by in taryf fan 6 mph.Hoe lang nimt it him om werom te kommen?	5
De boeksak fan Uria is te swier foar him.Hy moat 15 pûn dêrfan ferwiderje.Syn stripferhalen Weagje 1/4 pûn elk en syn boartersguod weagje elk 1/2 pûn.As hy 30 stripboek ferwideret, hoefolle boartersguod moat hy ferwiderje?	15
In meganyske kostet ferskate tariven om de banden fan frachtweinen en auto's te reparearjen.Foar elke truck dy't wurdt repareare, sil de monteur $ 60 betelje en foar elke auto dy't repareare is, sil de monteur $ 40 betelje.Op tongersdei, de Mechanyske reparaasjes 6 truck banden en 4 auto-banden.Op freed, de Mechanyske reparaasjes 12-auto-triedden en repareart gjin truck banden.Hoefolle mear ynkomsten hawwe it monteur fertsjinne op 'e dei mei hegere ynkomsten?	40
De twifel-susters ride thús mei 7 kittens oannommen út it pleatslike dieren-ûnderduk doe't har mem ropt om har te ynformearjen dat har twa hûskabens krekt kittens hie.Se seit dat Patchy, de earste kat, it oantal oannommen kittens hie, wylst Trixie, de oare kat hat 12. Hoefolle kittens hat de twifelfamylje?	40
Jean hat 30 lollipops.Jean Eats 2 fan 'e lollipops.Mei de oerbleaune Lollipops wol Jean 20 Lollipops yn ien tas pakje.Hoefolle tassen kinne jean folje?	14
Peter plannen om dizze wike nei de film te gean.Hy krijt altyd in kaartsje foar $ 7 en popcorn foar $ 7.As hy 42 dollar hat foar de wike, hoefolle kearen kin hy nei de film gean?	3
In houten brêge kin net mear as 5000 pûn drage.In levering truck fol mei identike fakjes, elke weagje 15 pûn, sil oer de brêge foarby gean.It kombineare gewicht fan 'e bestjoerder en de lege frachtwein is 3755 pûn.Wat is it maksimale oantal fakjes dy't op 'e truck kinne wurde laden, wylst de gewichtslimyt fan' e brêge net oerskreaun is?	83
Stephen pleatste in online bestelling foar boadskippen.Syn lêste rekken kaam nei $ 40,00.Om't dit troch in leveringferkeaper wie, oanpakt se op in 25% fergoeding oan syn definitive totaal en lieden him $ 3,00 yn leveringskosten.Stephen tafoege ek in tip fan $ 4.00.Nei de ekstra fergoedingen, wat wie de definitive priis fan 'e boadskippen fan Stephen?	57
In frambozenbosk hat 6 klusters fan 20 fruit elk en 67 yndividuele frucht ferspraat oer de bush.Hoefolle frambozen binne d'r totaal?	187
In koer befettet 25 sinaasappels wêrûnder 1 is min, 20% is unripe, 2 binne soer en de rest binne goed.Hoefolle sinaasappels binne goed?	17
Janet keapet in broche foar har dochter.Se betellet $ 500 foar it materiaal om it te meitsjen en dan in oare $ 800 foar de juwelier om it te konstruearjen.Hjirnei betellet se 10% fan dat om it fersekere te krijen.Hoefolle hat se betelle?	1430
As Marcy 40 jier foar itselde bedriuw wurket, krijt se in jierlikse pensjoen fan $ 50.000 / jier.Begjin nei 20 jier wurdt se rjocht op 5% fan 'e wearde fan' e pensjoen per jier.As se nei 30 jier ôfsluten, wat sil har jierlikse pensjoen wêze?	25000
Aleena abonnee op in streamende tsjinst dy't har $ 140 per moanne oanklacht.As it streamingsbedriuw har it begjin fan it jier skodde foar de earste helte fan it jier en die har 10% minder jild op 'e oare helte fan it jier, berekkenje se it totale bedrach dat se oan' e ein fan it jier betelle hie.	1596
Sophia tinkt oan it nimmen fan in road trip yn har auto, en wol graach witte hoe fier se kin ride op ien tank gas.Se hat 100 milen reizge sûnt it lêst syn tank, en se moast yn 4 gallons gas sette om it opnij te foljen.De hantlieding fan 'e eigner foar har auto seit dat har tank 12 gallons gas hâldt.Hoefolle milen kinne Sophia-stasjon op ien tank fan gas?	300
Jim besteget 2 oeren op TV besjen en beslút dan om op bêd te gean en foar de helte sa lang te lêzen.Hy docht dit 3 kear yn 'e wike.Hoefolle oeren besteegje hy yn 4 wiken oan tv en lêze?	36
D'r binne fjouwer skoallen dy't konkurrearje by in basketbaltoernoai.Elke skoalle hat in Girls 'Basketball Team en in Boys' basketbalteam stjoerd en elk team hat elk 5 spilers.Elke skoalle hat ek in coach stjoerd foar elk team.Yn totaal, hoefolle minsken hawwe alle skoallen?	48
In skatjager fûn in begroeven skatkiste fol mei edelsten.D'r wiene 175 diamanten, 35 minder rubies dan diamanten, en twa kear it oantal smaraden dan de rubies.Hoefolle fan 'e edelste wiene d'r yn' e boarst?	595
D'r binne twa kear safolle jonges as famkes by Dr. Wertz's School.As d'r 60 famkes en 5 studinten binne oan elke learaar, hoefolle dosinten binne d'r?	36
Bailey begjint mei in bepaald bedrach jild.Dan krijt se in wyklikse fergoeding fan $ 5 foar 8 wiken.Oan 'e ein fan' e 8 wiken, as se in totaal hat fan $ 100, hoefolle jild begon Bailey mei?	60
Judy leart 5 dûnklassen, alle dagen, op 'e wykeinen en 8 klassen op sneon.As elke klasse 15 studinten hat, kostet se $ 15,00 per studint, hoefolle jild makket se yn 1 wike?	7425
Kelian hat twa resepten foar it tarieden fan skûtels, ien dy't 20 ynstruksjes hawwe en de twadde dy't twa kear safolle ynstruksjes hawwe as de earste.Hoefolle ynstruksjes moatte Kelian lêze om de twa gerjochten te tarieden?	60
Tommy is Fundraising foar syn woldiedigens troch Brownies te ferkeapjen foar $ 3 in slice en cheesecakes foar $ 4 in slice.As Tommy 43 brownies en 23 plakjes kazen ferkeapet, hoefolle jild is Tommy-ferheging?	221
Shiela kocht fiif mobile tillefoans foar $ 150 elk foar in ynstallaasje fan 3 moannen.In ynteresse fan 2% sil wurde yn rekken brocht foar elke ienheid.Hoefolle sil SHIELA elke moanne betelje foar 3 moannen?	255
Artie hat in blomstân by de boerenmerk.Hy ferkeapet trije soarten blommen: Marigolds, Petunias en Begonias.Hy ferkeapet normaal MariGolds foar $ 2,74 per Pot, Petunias foar $ 1,87 per pot en begonias foar $ 2,12 per pot.Artie hat hjoed gjin feroaring, dus hy hat besletten om al syn prizen te rûnen nei de tichtstbye dollar.As Artie 12 potten fan Marigolds, 9 potten petunias ferkeapet, 9 potten fan begonias, hoefolle sil hy dan meitsje?	88
Luke besteget tiid oan by it sânbotsjes fan it strângebou.Hy merkt úteinlik dat elk nivo fan in sâncastle de helte fan it fjouwerkante byldmateriaal hat as it nivo hjirûnder.As hy in 4 nivo makket Sandcastle wêr't it boppeste nivo in fjouwerkante byldmateriaal hat fan 16, wat is it gemiddelde fjouwerkante byldmateriaal fan in nivo?	60
Cecilia kocht krekt in nij puppy.Neffens har dierenarts moat se elke dei de puppy 1 kop hûnes iten fiede foar de earste 180 dagen.Dan moat se de puppy 2 koppen hûn iten elke dei fiede foar de rest fan syn libben.As ien tas fan 'e hûnesten 110 CUPS befettet, hoefolle tassen fan hûn iten sil yn it earste jier cecilia brûke?	5
As Raymond de helte sa folle wasket, en Sarah, en Sarah docht 4 kear sa folle wask, berekkenje it ferskil yn 'e hoemannichte wask Raymond en David dogge as Sarah 400 pûn wasket.	100
Vincent kin blommen keapje yn pakketten fan 3 foar $ 2,50 of yn pakketten fan 2 foar $ 1.Hoefolle jild besparret hy troch te keapjen fan 18 blommen by de bettere priis?	6
Johannes oannimt in hûn oan.Hy nimt de hûn nei de groomer, dy't $ 100 kostet.De Groomer biedt him in 30% koarting foar in nije klant te wêzen.Hoefolle kostet de grooming?	70
Twa famkes krigen elk 1/6 fan 'e 24 liter wetter.Dan hat in jonge 6 liter wetter.Hoefolle liter wetter waarden oerbleaun?	10
Charlie hie 10 stickers.Hy kocht 21 stickers út in winkel yn it winkelsintrum en krige 23 stickers foar syn jierdei.Doe joech Charlie 9 fan 'e stickers oan syn suster en brûkte 28 om in groetkaart te fersieren.Hoefolle stickers hat Charlie fuortgien?	17
Grace weegt 125 pûn.Alex wegt 2 pûn minder dan 4 kear hokker genede wekt.Wat binne har kombineare gewichten yn pûn?	623
Dan Planten 3 Rose Bushes.Elke roazbosk hat 25 roazen.Elke roas hat 8 doarnen.Hoefolle doornen binne d'r totaal?	600
In fuotbalteam spile 22 spultsjes.Se wûnen 8 mear dan se ferlern.Hoefolle winne se?	15
Gene naaid in quilt út âlde souvenir t-shirts.Hy hat ien shirt út elke fekânsje dy't hy west hat.Elk shirt is in eigen quiltblok.Elke rige is makke fan blokken út in oare fekânsje.Hy giet op fjouwer fakânsjes per jier op en hat fekânsje sûnt hy 23 jier wie.Hy is no 34. Hoefolle quiltblokken hat hy yn totaal?	44
Greg hat in alarm ynsteld om trije kear deis te ringjen as herinnering.Doe't it alarm fuortgiet, bliuwt it troch te ring oant Greg it útsette.De earste kear dat it hjoed gie, hy rong fjouwer kear.De twadde kear dat it fuortgiet, it rûn trije kear sa lang as de earste kear.De tredde kear, it rong foar de helte sa lang as de twadde kear.Hoefolle kearen hawwe de alarm yn alles?	22
In bedriuw betellet elk fan syn meiwurkers $ 600 yn in moanne.It bedriuw hat in belied om de salarissen fan elk fan syn wurknimmers troch 10% fan 'e earste salaris te ferheegjen foar dejingen dy't fiif jier yn it bedriuw hawwe bleaun.As Sylvie krekt 5 jier yn it bedriuw yn it bedriuw skokte, wat is har jierlikse salaris nei trije mear jierren fan tsjinst?	9360
Marilyn's earste record ferkocht 10 kear safolle kopyen as Harald's.As se 88.000 eksimplaren ferkocht, hoefolle eksimplaren hawwe Harald ferkocht?	8000
Christina planning fan plan in jierdeifeestje en behoeften .75 Kado-tassen per útnoege gast, om't 1/4 fan oanwêzigen net ferskine.Se útnoege 16 freonen.Gift Bags binne elk $ 2.Hoefolle sil se besteegje?	24
Ted De T-Rex wie fan plan ierdappel salade te bringen oan 'e dinosaurus picknick.Hy wit dat in folwoeksene Dinosaurus 10 LBS fan ierappelsalade sil ite, en in bern sil de helte sa folle ite as in folwoeksene.As d'r 20 folwoeksenen sil wêze en 5 bern by de picknick wêze, hoefolle pûn Potato-salade docht ted om nei de picknick te bringen as hy hopet genôch om elkenien te fieden?	225
Jan hat trije kear it oantal húsdieren as Marcia.Marcia hat noch twa húsdieren dan cindy.As Cindy fjouwer húsdieren hat, hoefolle totale húsdieren hawwe de trije?	28
Emily hat 4 bern mei de namme Amy, Jackson, Corey, en James.Amy is 5 jier âlder dan Jackson en 2 jier jonger dan Corey.As James 10 is, en is 1 jier jonger dan Corey, hoe âld is Jackson?	4
Lee eartiids koe de 400-meter Hurden twa sekonden rapper rinne dan Gerald soe de 400-meter Hurdles útfiere.Mar Gerald feroare syn dieet, dat syn snelheid troch 10% ferbettere.As LEE de 400-meter Hurdles yn 38 sekonden rint, hoe rap kin Gerald, mei syn ferbettere dieet, meitsje dan de 400 meter Hurdes, yn sekonden?	36
Yn in buert is it oantal konijnen húsdieren fan minder dan it kombineare oantal pethûnen en katten en katten.As d'r twa katten binne foar elke hûn, en it oantal hûnen is 60, hoefolle húsdieren yn totaal binne yn 'e buert?	348
Ut 'e 200 klasse 5 studinten, 2/5 binne jonges en 2/3 fan' e famkes binne yn 'e famkesskout.Hoefolle famkes binne net yn 'e famke skout?	40
Harry Sleept 9 oeren juster.Syn freon James sliept mar 2/3 fan wat Harry sliepte.Hoefolle mear oeren hawwe harry sliept dan James?	3
Doe't Freda geblikte tomaten yn saus koeke, ferlieze se de helte fan har folume.Elke 16 ounce blik fan tomaten dat se brûkt befettet trije tomaten.De lêste batch fan Freda makke Sauce 32, Sauce makke.Hoefolle tomaten hawwe Freda brûkt?	12
Auto's binne op 'e autodyk op.Guon fan 'e auto's ride troch yn' e earste 15 minuten fan 'e ferkearsbaan, dan dan 20 auto's ride troch yn' e oerbleaune 15 minuten fan 'e jam.5 auto's fan 'e line nimme in ôfslach, sadat se net moatte ride troch de ferkearsboerd.As d'r oarspronklik 30 auto's wiene op 'e autodyk, hoefolle auto's ride yn' e earste 15 minuten troch de ferkearsûngelok?	5
Mary is in avid Gardener.Juster krige se 18 nije gecotted planten út har favorite plante-bernedeiferbliuw.Se hat al 2 potten planten op elk fan 'e 40 finsterluts fan har grutte lân thús.Genoom fiele, se hat besletten dat se 1 potten plant sil jaan fan elke ledge nei freonen en famylje moarn.Hoefolle potte planten sille merry bliuwe?	58
Jerome hie 4 freonen dy't kamen om him op in bepaalde dei te besykjen.De earste freon yndrukt 20 kear yn 'e doarklok foar Jerome iepene, is de twadde freon yndrukt op' e doarklok 1/4 kear mear as de earste freon fan Jerome.De tredde freon yndrukt 10 kear mear op 'e doarklok mear as de fjirde freon.As de fjirde freon 60 kear yndrukt op 'e doarklok, hoefolle doarklokringen dan de doarklok makke?	175
Solo moat 4 siden út syn wittenskiplike tekstboek lêze, 20 siden út syn tekstboek fan Sosjale Studies, 7 pagina's út syn skiednis tekstboek en 8 siden út it tekstboek.Solo Lês 15 siden op moandei.As hy mear dagen hat om al syn lêzing te foltôgjen, hoefolle siden moat hy gemiddeld, gemiddeld, yn ien dei lêze?	6
John hat graach in glês wetter hân mei moarnsiten, lunsj en diner.Uteinlik hat hy ien foardat hy ek op bêd giet.Johannes docht dit elke wykdei, mar yn it wykein wol hy graach ûntspanne en ynstee in soda hawwe mei it iten.Hoefolle glêzen wetter drink John yn in wike?	26
In mistbank rôlet út 'e oseaan om in stêd te dekken.It duorret 10 minuten om elke 3 milen fan 'e stêd te dekken.As de stêd 42 milen is fan 'e OceanFront nei de tsjinoerstelde ynlânske râne, hoefolle minuten sil it nimme foar de mistbank om de heule stêd te dekken?	140
Poppy is oplost fan in 1000-stik puzzel.Se pleatst in kwart fan 'e stikken op it boerd, doe pleatst har mem in tredde fan' e oerbleaune stikken.Hoefolle pieces fan 'e jigs binne oerbleaun om te pleatsen?	500
Cody yt trije kear safolle koekjes as amir yt.As Amir 5 koekjes yt, hoefolle koekjes dogge se beide tegearre?	20
John hat 3 fakjes.Elke doaze is 5 inch troch 6 inch troch 4 inch.De muorren binne 1 inch dik.Wat is it totale ynderlike folume fan alle 3 fakjes?	72
Frankie sjocht TV nei't hy elke nacht syn húswurk klear is.Op moandei en tiisdei seach hy in 1-oere ôflevering fan syn favorite show elke nacht.Op woansdei seach hy in pear ôfleveringen fan in show fan 30 minuten.Op tongersdei foltôge hy betiid mei húswurk en seach nei in 1-oere ôflevering en in show fan 30 minuten.Op freed moast hy let oerein bliuwe foar it wykein, dus seach hy twa 1-oere ôfleverings.As hy yn alles 7 oeren tv seach, hoefolle egalo's fan 30 minuten seagen hy op woansdei?	3
Henry makket cookies foar in pleatslike bakkompetysje.Hy wol twa kear safolle meitsje as hy ferline jier die.As hy klear is, beseft hy, beseft hy feitlik 15 mear koekjes bakt dan hy bedoelde.Hy smyt 5 fan syn koekjes út, om't hy se útstjit om te koelen, en hat no yn totaal 110 koekjes.Hoefolle koekjes hawwe Henry ferline jier dien?	50
In pleatslik tankstasjon is ferkocht gas foar $ 3,00 A GALLON.In app-bedriuw biedt $ .20 Cashback per gallon oan as jo ynfolje op dit stasjon.As immen 10 gallons gas keapet, hoefolle mei har gas is, nei de Cashback Rewards?	28
Marcell en Beatrice hawwe in priisfraach om te sjen wa't de measte fruit-rol-ups kin ite, sadat se safolle kinne as se kinne fine.Spitigernôch makket immen in flater en Beatrice's wie twa Rol-UPS breed en 24 rôlet lang omheech, wylst Marcell's 3 Rol-Ups breed wie en 14 roll-ups lang.As se beide har heule bedrach ieten, hoefolle hawwe se gemiddeld iten?	45
