Een nieuw programma had 60 downloads in de eerste maand.Het aantal downloads in de tweede maand was drie keer zoveel als de downloads in de eerste maand, maar vervolgens met 30% verlaagd in de derde maand.Hoeveel downloads had het programma in totaal gedurende de drie maanden?	366
Toula ging naar de bakkerij en kocht verschillende soorten gebakjes.Ze kocht 3 dozijn donuts die $ 68 per dozijn, 2 dozijn mini -cupcakes kosten die $ 80 per dozijn kosten en 6 dozijn mini -cheesecakes voor $ 55 per dozijn.Hoeveel waren de totale kosten?	694
Carlos plant een citroenboom.De boom kost $ 90 om te planten.Elk jaar zal het 7 citroenen kweken, die hij elk voor $ 1,5 kan verkopen.Het kost $ 3 per jaar om water te geven en de boom te voeden.Hoeveel jaar duurt het voordat hij geld begint te verdienen aan de citroenboom?	13
Melanie is een deur-tot-deur verkoopster.Ze verkocht een derde van haar stofzuigers in het groene huis, nog 2 aan het rode huis, en de helft van wat er in het Orange House was overgebleven.Als Melanie nog 5 stofzuigers over heeft, met hoeveel is ze begonnen?	18
In een dansles van 20 studenten schreef 20% zich in voor hedendaagse dans, 25% van de resterende ingeschreven in jazzdans en de rest die zich inschreef voor hiphopdans.Welk percentage van de hele studenten die zich inschreef voor hiphopdans?	60
Een handelaar wil een aankoopkeuze maken tussen 2 aankoopplannen: sieraden ter waarde van $ 5.000 of elektronische gadgets ter waarde van $ 8.000.Zijn financieel adviseur speculeert dat de sieradenmarkt met 2,5% zal stijgen, terwijl de elektronische gadgetsmarkt binnen dezelfde maand 1,2% zal stijgen.Als de handelaar aan het einde van deze maand de winst wil maximaliseren door een keuze te maken, hoeveel winst zou dit zijn?	125
Twee treinen verlaten San Rafael tegelijkertijd.Ze beginnen naar het westen te reizen, beiden reizen voor 80 mijl.De volgende dag reizen ze naar het noorden en dekken 150 mijl.Wat is de afstand die in de twee dagen door elke trein valt?	230
Jill krijgt $ 20 per uur om les te geven en $ 30 om een cheerleadingcoach te zijn.Als ze 50 weken per jaar, 35 uur per week werkt als leraar en 15 uur per week als coach, wat is dan haar jaarsalaris?	57500
Claire maakt elke ochtend een omelet van 3 ei om te ontbijten.Hoeveel tientallen eieren zal ze over 4 weken eten?	7
Marissa wandelt een spoor van 12 mijl.Ze duurde 1 uur om de eerste 4 mijl te lopen, daarna nog een uur om de volgende twee mijl te lopen.Als ze wil dat haar gemiddelde snelheid 4 mijl per uur is, welke snelheid (in mijlen per uur) moet ze de resterende afstand lopen?	6
Ik heb 10 liter oranje drankje die tweederde water is en ik wil het toevoegen aan 15 liter ananasdrankje dat drie vijfde water is.Maar terwijl ik het giet, morst ik een liter oranje drankje.Hoeveel water zit er in de resterende 24 liter?	15
Raymond en Samantha zijn neven en nichten.Raymond werd 6 jaar vóór Samantha geboren.Raymond had een zoon op 23 -jarige leeftijd. Als Samantha nu 31 is, hoeveel jaar geleden werd de zoon van Raymond geboren?	14
Billy verkoopt dvd's.Hij heeft dinsdag 8 klanten.Zijn eerste 3 klanten kopen elk één dvd.Zijn volgende 2 klanten kopen elk 2 dvd's.Zijn laatste 3 klanten kopen geen dvd's.Hoeveel dvd's heeft Billy dinsdag verkocht?	7
Een kaars smelt elk uur met 2 centimeter dat hij brandt.Hoeveel centimeter korter zal een kaars zijn na het verbranden van 13:00 tot 17:00 uur?	8
Kyle kocht het best verkochte boek van vorig jaar voor $ 19,50.Dit is met een korting van 25% ten opzichte van de oorspronkelijke prijs.Wat was de oorspronkelijke prijs van het boek?	26
Marie bestelde een kippenmaaltijd die $ 12, 5 pakjes melk kost die elk $ 3 kost, 4 appels die elk $ 1,50 kosten, en sommige dozen pizza.Marie betaalde in totaal $ 50.Hoeveel dozen pizza bestelde Marie als elke doos $ 8,50 kost?	2
Mishka kocht 3 paar shorts, 3 paar broeken en 3 paar schoenen.Eén paar shorts kost $ 16,50.Eén broek kost $ 22,50 en één paar schoenen kost $ 42.Hoeveel dollar heeft Mishka uitgegeven aan alle kledingartikelen?	243
Cynthia eet elke avond een portie ijs.Ze koopt dozen ijs met 15 porties ijs per doos voor een bedrag van $ 4,00 per doos.Hoeveel besteedt ze na 60 dagen aan ijs?	16
Henry maakte twee stops tijdens zijn 60-mijl fietstocht.Hij stopte voor het eerst na 20 mijl.Zijn tweede stop was 15 mijl voor het einde van de reis.Hoeveel mijl reisde hij tussen zijn eerste en tweede stops?	25
Gloria is schoenen winkelen wanneer ze een paar laarzen tegenkomt die bij haar schoenbudget passen.Ze moet echter kiezen tussen de laarzen en twee paar hoge hakken die samen vijf dollar minder kosten dan de laarzen.Als een paar hakken $ 33 kosten en de andere twee keer zoveel kost, hoeveel dollars zijn de laarzen?	104
De leeftijden van Darrell en Allen zijn in de verhouding van 7:11.Als hun totale leeftijd nu 162 is, berekent u Allen's leeftijd van 10 jaar vanaf nu.	109
Gunter probeert de jelly beans in een pot te tellen.Hij vraagt zijn vrienden hoeveel ze denken dat er in de pot zijn.De ene zegt 80. Een ander zegt 20 meer dan de helft van de eerste.Een derde zegt 25% meer dan de eerste.Wat is hun gemiddelde gok?	80
John zorgt voor 10 honden.Elke hond duurt 0,5 uur per dag om te lopen en voor hun bedrijf te zorgen.Hoeveel uur per week besteedt hij aan het zorgen voor honden?	35
Gretchen heeft 110 munten.Er zijn nog 30 gouden munten dan zilveren munten.Hoeveel gouden munten heeft Gretchen?	70
Siobhan heeft 2 minder juwelen dan Aaron.Aaron heeft nog 5 juwelen dan de helft van de juwelen van Raymond.Als Raymond 40 juwelen heeft, hoeveel juwelen heeft Siobhan?	23
Mike speelt 40 minuten pingpong.In de eerste 20 minuten scoort hij 4 punten.In de tweede 20 minuten scoort hij 25% meer punten.Hoeveel totale punten scoorde hij?	9
Terry eet 2 yoghurt per dag.Ze zijn momenteel te koop bij 4 yoghurts voor $ 5,00.Hoeveel besteedt hij gedurende 30 dagen aan yoghurt?	75
John is van plan al zijn speelgoed te verkopen en het geld te gebruiken om videogames te kopen.Hij heeft 13 LEGO -sets en hij verkoopt ze voor $ 15 per stuk.Hij koopt uiteindelijk 8 videogames voor elk $ 20 en heeft $ 5 over.Hoeveel LEGO -sets heeft hij nog?	2
John loopt 60 mijl per week.Hij rent 3 dagen per week.Hij rent 3 uur de eerste dag en half zoveel, de andere twee dagen dat hij rent.Hoe snel loopt hij?	10
Dana kan vier keer sneller met een snelheid van snelheid rennen dan ze kan lopen, maar ze kan overslaan met een snelheid van snelheid die half zo snel is als ze kan rennen.Als ze 3 mijl per uur kan overslaan, hoeveel mijl kan ze dan in zes uur reizen als ze een derde van de tijd doorbrengt en tweederde van de tijd loopt?	18
De iPhone van Brandon is vier keer zo oud als Ben's iPhone.Ben's iPhone is twee keer ouder dan de iPhone van Suzy.Als de iPhone van Suzy 1 jaar oud is, hoe oud is de iPhone van Brandon dan?	8
De Grote Dragon, Perg, zat hoog bovenop Mount Farbo en ademde vuur op alles binnen een afstand van 1000 voet.Polly kon de gouden speer, het enige bekende wapen gooien dat de draak kon slepen, voor een afstand van 400 voet, ruim binnen het bereik van de vlammen van de draak.Maar toen Polly de sapphire -edelsteen vasthield, kon ze de speer drie keer verder gooien dan wanneer ze de edelsteen niet vasthield.Als je de edelsteen vasthoudt, hoe ver zou je buiten het bereik van de vlammen van de draak Polly kunnen staan en nog steeds de draak raken met de gouden speer?	200
Oma Jones bakte 5 appeltaarten voor de lunch van de brandweerman.Ze sneed elke taart in 8 stuks en zette de vijf taarten op de buffettafel voor de gasten om zichzelf te dienen.Aan het einde van de avond, nadat de gasten hun stukken taart hadden ingenomen en gegeten, waren er nog 14 stukken taart over.Hoeveel stukken zijn door de gasten genomen?	26
Volgens de voedingsinformatie heeft een zak chips 250 calorieën per portie.Als een tas van 300 g 5 porties heeft, hoeveel gram kun je dan eten als je dagelijkse caloriedoel 2000 is en je al 1800 calorieën hebt verbruikt?	48
Charlie wil bijenwaskaarsen verkopen.Voor elk pond bijenwas kan hij 10 taps toelopende kaarsen maken.Een pond bijenwas en de lontjes kostte $ 10,00 aan benodigdheden.Als hij elke kaars elk voor $ 2,00 verkoopt, wat is dan zijn nettowinst als hij 20 kaarsen maakt en verkoopt?	20
Meredith is een freelance blogger die schrijft over gezondheidsonderwerpen en zich elke dag aan klanten onderwerpen als haar permanente baan.Een blogartikel duurt gemiddeld 4 uur om te onderzoeken en over te schrijven.Vorige week schreef ze 5 artikelen op maandag en 2/5 keer meer artikelen op dinsdag dan op maandag.Op woensdag schreef ze twee keer het aantal artikelen dat ze dinsdag schreef.Bereken het totale aantal uren dat ze in de drie dagen artikelen heb geschreven.	104
Candice stopte 80 post-it noten in haar tas voordat ze op weg was naar haar werk in de coffeeshop.Onderweg stopte ze bij de winkel en kocht een pakket post-it notes;Op het werk plaatste ze een enkele post-it noot op elk van de 220 verschillende kopjes koffie.Als ze 23 post-it notes had die in het algemeen blijven, hoeveel post-it noten waren er dan in het pakket dat ze kocht?	163
John koopt twee keer zoveel rode stropdassen als blauwe banden.De rode stropdassen kosten 50% meer dan blauwe banden.Hij besteedde $ 200 aan blauwe banden die elk $ 40 kosten.Hoeveel besteedde hij aan banden?	800
Tracy gebruikte een stuk draad van 4 voet lang om tomatenplanten in de tuin te ondersteunen.De draad werd 6 centimeter lang in stukken gesneden.Hoeveel stukken heeft ze gekregen?	8
Richard woont in een flatgebouw met 15 verdiepingen.Elke verdieping bevat 8 eenheden en 3/4 van het gebouw is bezet.Wat is het totale aantal niet -bezette eenheden in het gebouw?	30
Lloyd heeft een eierboerderij.Zijn kippen produceren 252 eieren per dag en hij verkoopt ze voor $ 2 per dozijn.Hoeveel maakt Lloyd per week eieren?	294
Het schip van Tom kan 10 mijl per uur reizen.Hij zeilt van 13 tot 16 uur.Hij reist vervolgens terug met een snelheid van 6 mph.Hoe lang duurt het voordat hij terugkomt?	5
Uriah's boekentas wordt te zwaar voor hem.Hij moet er 15 pond van verwijderen.Zijn stripboeken wegen elk 1/4 pond en zijn speelgoed wegen elk 1/2 pond.Als hij 30 stripboeken verwijdert, hoeveel speelgoed moet hij dan verwijderen?	15
Een monteur brengt verschillende tarieven in rekening om de banden van vrachtwagens en auto's te repareren.Voor elke gerepareerde vrachtwagenband zal de monteur $ 60 in rekening brengen en voor elke gerepareerde autobands rekent de monteur $ 40.Op donderdag repareert de monteur 6 vrachtwagenbanden en 4 autobanden.Op vrijdag repareert de monteur 12 auto's en repareert geen vrachtwagenbanden.Hoeveel meer inkomsten verdiende de monteur op de dag met hogere inkomsten?	40
De Doubtfire -zusters rijden naar huis met 7 kittens geadopteerd uit het lokale dierenasiel wanneer hun moeder belt om hen te informeren dat hun twee huiskatten net kittens hebben gehad.Ze zegt dat fragmentarische, de eerste kat, driemaal het aantal geadopteerde kittens heeft gehad, terwijl Trixie, de andere kat, 12 heeft gehad. Hoeveel kittens heeft de familie -familie nu?	40
Jean heeft 30 lollies.Jean eet 2 van de lolly's.Met de resterende lolly's wil Jean 2 lollies in één tas verpakken.Hoeveel tassen kan Jean vullen?	14
Peter is van plan deze week naar de film te gaan.Hij krijgt altijd een kaartje voor $ 7 en popcorn voor $ 7.Als hij voor de week 42 dollar heeft, hoe vaak kan hij dan naar de film gaan?	3
Een houten brug kan niet meer dan 5000 pond dragen.Een bezorgwagen gevuld met identieke dozen, elk met een gewicht van 15 pond, gaat over de brug.Het gecombineerde gewicht van de bestuurder en de lege vrachtwagen is 3755 pond.Wat is het maximale aantal dozen dat op de vrachtwagen kan worden geladen, zonder de gewichtslimiet van de brug te overschrijden?	83
Stephen plaatste een online bestelling voor boodschappen.Zijn laatste rekening kwam op $ 40,00.Omdat dit via een bezorgleverancier was, trokken ze een vergoeding van 25% aan zijn uiteindelijke totaal en brachten hem $ 3,00 aan bezorgkosten in rekening.Stephen heeft ook een tip van $ 4,00 toegevoegd.Wat was de uiteindelijke prijs van Stephen's boodschappen na de extra kosten?	57
Een frambozenbush heeft 6 clusters van elk 20 fruit en 67 individueel fruit verspreid over de struik.Hoeveel frambozen zijn er in totaal?	187
Een mand bevat 25 sinaasappels waaronder 1 slecht, 20% is onrijp, 2 zijn zuur en de rest is goed.Hoeveel sinaasappels zijn goed?	17
Janet koopt een broche voor haar dochter.Ze betaalt $ 500 voor het materiaal om het te halen en vervolgens nog eens $ 800 voor de juwelier om het te bouwen.Daarna betaalt ze 10% daarvan om het verzekerd te krijgen.Hoeveel heeft ze betaald?	1430
Als Marcy 40 jaar voor hetzelfde bedrijf werkt, krijgt ze een jaarlijks pensioen van $ 50.000/jaar.Vanaf na 20 jaar wordt ze recht op 5% van de waarde van het pensioen per jaar.Als ze na 30 jaar stopt, wat is dan haar jaarlijkse pensioen?	25000
Aleena abonneerde zich op een streamingdienst die haar $ 140 per maand in rekening brengt.Als het streamingbedrijf haar het oorspronkelijke bedrag voor de eerste helft van het jaar in rekening bracht en vervolgens haar 10% minder geld op de andere helft van het jaar in rekening bracht, berekent u het totale bedrag dat ze tegen het einde van het jaar voor de streamingdienst had betaald.	1596
Sophia denkt erover om een roadtrip in haar auto te maken en wil graag weten hoe ver ze op een enkele tank gas kan rijden.Ze heeft 100 mijl gereisd sinds ze voor het laatst haar tank vulde, en ze moest 4 gallons gas doen om het opnieuw te vullen.De handleiding van de eigenaar voor haar auto zegt dat haar tank 12 liter gas bevat.Hoeveel mijl kan Sophia op een enkele tank gas rijden?	300
Jim besteedt 2 uur tv en besluit dan naar bed te gaan en leest voor half zo lang.Hij doet dit 3 keer per week.Hoeveel uur besteedt hij op tv en lezen over 4 weken?	36
Er zijn vier scholen die concurreren op een basketbaltoernooi.Elke school heeft een basketbalteam voor meisjes en een basketbalteam voor jongens gestuurd en elk team heeft elk 5 spelers.Elke school heeft ook een coach gestuurd voor elk team.Hoeveel mensen hebben in totaal alle scholen verzonden?	48
Een schat die een begraven schatkist gevuld met edelstenen vond.Er waren 175 diamanten, 35 minder robijnen dan diamanten, en tweemaal het aantal smaragden dan de robijnen.Hoeveel edelstenen waren er in de borst?	595
Er zijn twee keer zoveel jongens als meisjes op de school van Dr. Wertz.Als er 60 meisjes en 5 studenten voor elke leraar zijn, hoeveel leraren zijn er dan?	36
Bailey begint met een bepaald bedrag.Dan ontvangt ze een wekelijkse vergoeding van $ 5 gedurende 8 weken.Aan het einde van de 8 weken, als ze in totaal $ 100 heeft, met hoeveel geld begon Bailey?	60
Judy geeft elke dag 5 danslessen op de weekdagen en 8 lessen op zaterdag.Als elke klas 15 studenten heeft en ze $ 15,00 per student in rekening brengt, hoeveel geld verdient ze dan in 1 week?	7425
Kelian heeft twee recepten voor het bereiden van gerechten, één met 20 instructies en de tweede heeft twee keer zoveel instructies als de eerste.Hoeveel instructies moet Kelian lezen om de twee gerechten te bereiden?	60
Tommy is fondsenwerving voor zijn goede doel door Brownies te verkopen voor $ 3 per plak en cheesecakes voor $ 4 per plak.Als Tommy 43 brownies en 23 plakjes cheesecake verkoopt, hoeveel geld werpt Tommy dan in?	221
Shiela kocht vijf mobiele telefoons voor $ 150 per stuk voor een aflevering van 3 maanden.Voor elke eenheid wordt een rente van 2% in rekening gebracht.Hoeveel betaalt Shiela elke maand voor 3 maanden?	255
Artie heeft een bloemstand op de boerenmarkt.Hij verkoopt drie soorten bloemen: goudsbloemen, petunias en startonias.Hij verkoopt meestal goudsbloemen voor $ 2,74 per pot, Petunias voor $ 1,87 per pot en Begonias voor $ 2,12 per pot.Artie is vandaag niet veranderd, dus heeft hij besloten al zijn prijzen naar de dichtstbijzijnde dollar af te ronden.Als Artie 12 potten met goudsbloemen, 9 potten petunias en 17 potten begonnen verkoopt, hoeveel zal hij dan verdienen?	88
Luke brengt tijd door in het strandgebouw Sandcastles.Hij merkt uiteindelijk dat elk niveau van een zandcastle de helft van de vierkante meters zal hebben als het niveau eronder.Als hij een 4 -genivelleerde zandcastle maakt waar het hoogste niveau een vierkante meters van 16 heeft, wat is dan de gemiddelde vierkante meters van een niveau?	60
Cecilia heeft zojuist een nieuwe puppy gekocht.Volgens haar dierenarts moet ze de eerste 180 dagen elke dag de puppy 1 kop hondenvoer voeden.Dan moet ze de puppy 2 kopjes hondenvoer elke dag voor de rest van zijn leven voeren.Als een zak hondenvoer 110 kopjes bevat, hoeveel zakken hondenvoer zal Cecilia het eerste jaar gebruiken?	5
Als Raymond half zoveel wasgoed doet als Sarah, en Sarah 4 keer zoveel wasserij doet als David, bereken het verschil in de hoeveelheid wasruimte Raymond en David als Sarah 400 pond wasserij doet.	100
Vincent kan bloemen in pakketten van 3 kopen voor $ 2,50 of in pakketten van 2 voor $ 1.Hoeveel geld bespaart hij door 18 bloemen te kopen tegen de betere prijs?	6
John adopteert een hond.Hij neemt de hond mee naar de trimmer, die $ 100 kost.De trimmer biedt hem een korting van 30% om een nieuwe klant te zijn.Hoeveel kost de verzorging?	70
Twee meisjes kregen elk 1/6 van de 24 liter water.Toen kreeg een jongen 6 liter water.Hoeveel liter water is er over?	10
Charlie had 10 stickers.Hij kocht 21 stickers uit een winkel in het winkelcentrum en kreeg 23 stickers voor zijn verjaardag.Toen gaf Charlie 9 van de stickers aan zijn zus en gebruikte 28 om een wenskaart te versieren.Hoeveel stickers heeft Charlie nog over?	17
Grace weegt 125 pond.Alex weegt 2 pond minder dan 4 keer wat Grace weegt.Wat zijn hun gecombineerde gewichten in ponden?	623
Dan Plants 3 Rose Struiken.Elke rozenstruik heeft 25 rozen.Elke roos heeft 8 doornen.Hoeveel doornen zijn er in totaal?	600
Een voetbalteam speelde 22 wedstrijden.Ze wonnen 8 meer dan ze verloren.Hoeveel hebben ze gewonnen?	15
Gene naait een quilt uit oude souvenir T-shirts.Hij heeft één shirt van elke vakantie waar hij op is geweest.Elk shirt is zijn eigen quiltblok.Elke rij is gemaakt van blokken van een ander jaar van vakanties.Hij gaat op vier vakanties per jaar en is op vakantie geweest sinds hij 23 jaar oud was.Hij is nu 34. Hoeveel quiltblokken heeft hij in totaal?	44
Greg heeft een alarm ingesteld om drie keer per dag te klinken als herinnering.Wanneer het alarm afgaat, blijft het rinkelen totdat Greg het uitschakelt.De eerste keer dat het vandaag afging, belde het vier keer.De tweede keer dat het afging, ging het drie keer zo lang als de eerste keer.De derde keer ging het half zo lang als de tweede keer.Hoe vaak klonk de alarm?	22
Een bedrijf betaalt elk van zijn werknemers $ 600 in een maand.Het bedrijf heeft een beleid om de salarissen van elk van zijn werknemers elk jaar met 10% van het oorspronkelijke salaris te vergroten voor degenen die vijf jaar in het bedrijf zijn gebleven.Als Sylvie afgelopen december net 5 jaar in het bedrijf heeft geklokt, wat is dan haar jaarsalaris na nog drie jaar dienst?	9360
Marilyn's eerste record verkocht 10 keer zoveel exemplaren als Harald's.Als ze 88.000 exemplaren gecombineerd verkochten, hoeveel exemplaren heeft Harald dan verkocht?	8000
Christina plant een verjaardagsfeestje en heeft .75 cadeauzakken nodig per uitgenodigde gast, omdat 1/4 van de aanwezigen niet verschijnt.Ze nodigde 16 vrienden uit.Geschenktassen zijn elk $ 2.Hoeveel zal ze uitgeven?	24
Ted de T-Rex was van plan om aardappelsalade naar de dinosauruspicknick te brengen.Hij weet dat een volwassen dinosaurus 10 pond aardappelsalade zal eten, en een kind zal half zoveel eten als een volwassene.Als er 20 volwassenen en 5 kinderen zullen zijn bij de picknick, hoeveel pond aardappelsalade moet Ted naar de picknick brengen als hij hoopt genoeg te hebben om iedereen te voeden?	225
Jan heeft drie keer het aantal huisdieren als Marcia.Marcia heeft nog twee huisdieren dan Cindy.Als Cindy vier huisdieren heeft, hoeveel huisdieren hebben de drie dan?	28
Emily heeft 4 kinderen genaamd Amy, Jackson, Corey en James.Amy is 5 jaar ouder dan Jackson en 2 jaar jonger dan Corey.Als James 10 is en 1 jaar jonger is dan Corey, hoe oud is Jackson dan?	4
Lee kon vroeger de 400-meter horden twee seconden sneller uitvoeren dan Gerald de horden van 400 meter zou uitvoeren.Maar Gerald veranderde zijn dieet, dat zijn snelheid met 10%verbeterde.Als Lee de 400-meter horden in 38 seconden uitvoert, hoe snel kan Gerald, met zijn verbeterde dieet, de horden van 400 meter binnen enkele seconden uitvoeren?	36
In een buurt is het aantal konijnen huisdieren twaalf minder dan het gecombineerde aantal honden en katten.Als er twee katten zijn voor elke hond en het aantal honden 60 is, hoeveel huisdieren zijn in totaal in de buurt?	348
Van de 200 graad 5 studenten zijn 2/5 jongens en 2/3 van de meisjes zitten in de Girl Scout.Hoeveel meisjes zitten er niet in de Girl Scout?	40
Harry sliep gisteravond 9 uur.Zijn vriend James sliep slechts 2/3 van wat Harry sliep.Hoeveel uren heeft Harry nog geslapen dan James?	3
Wanneer Freda ingeblikte tomaten in saus kookt, verliezen ze de helft van hun volume.Elke 16 ounce blik tomaten die ze gebruikt, bevat drie tomaten.Freda's laatste reeks tomatensaus gemaakt 32 ons saus.Hoeveel tomaten heeft Freda gebruikt?	12
Auto's zijn opgesteld op de snelweg.Sommige auto's rijden door in de eerste 15 minuten van de file en dan 20 auto's rijden door in de resterende 15 minuten van de jam.5 auto's van de lijn nemen een uitgang zodat ze niet door de file hoeven te rijden.Als er oorspronkelijk 30 auto's op de snelweg waren, hoeveel auto's reden dan in de eerste 15 minuten door de file?	5
Mary is een fervent tuinman.Gisteren ontving ze 18 nieuwe potplanten van haar favoriete plantenkwekerij.Ze heeft al 2 potplanten op elk van de 40 raamrichtingen van haar grote landhuis.Ze voelt zich vrijgevig en heeft besloten dat ze morgen 1 potplant van elke richel aan vrienden en familie zal geven.Met hoeveel potplanten zal Mary blijven?	58
Jerome had 4 vrienden die hem op een bepaalde dag kwamen bezoeken.De eerste vriend drukte 20 keer op de deurbel voordat Jerome opende, de tweede vriend drukte 1/4 keer meer op de deurbel dan de eerste vriend van Jerome.De derde vriend drukte 10 keer meer op de deurbel dan de vierde vriend.Als de vierde vriend 60 keer op de deurbel drukte, hoeveel deurbelringen heeft de deurbel gemaakt?	175
Solo moet 4 pagina's lezen uit zijn wetenschapsboek, 20 pagina's uit zijn leerboek voor sociale studies, 7 pagina's uit zijn geschiedenisboek en 8 pagina's uit zijn geografische tekstboek.Solo lees maandag 15 pagina's.Als hij nog 4 dagen heeft om al zijn lezen te voltooien, hoeveel pagina's moet hij dan gemiddeld op één dag lezen?	6
John houdt ervan om een glas water te hebben met ontbijt, lunch en diner.Eindelijk heeft hij er een voordat hij ook naar bed gaat.John doet dit elke weekdag, maar in het weekend houdt hij graag ontspannen en heeft hij in plaats daarvan een frisdrank met diner.Hoeveel glazen water drinkt John in een week?	26
Een mistbank rolt vanuit de oceaan binnen om een stad te dekken.Het duurt 10 minuten om elke 3 mijl van de stad te dekken.Als de stad 42 mijl ligt tegenover de oceaan naar de tegenovergestelde binnenrand, hoeveel minuten duurt het voordat de mistbank de hele stad bedekt?	140
Poppy lost een 1000-delige puzzel op.Ze plaatst een kwart van de stukken op het bord, dan plaatst haar moeder een derde van de resterende stukken.Hoeveel stukken uit de jigsaw nog worden er overgebleven?	500
Cody eet drie keer zoveel koekjes als Amir eet.Als Amir 5 koekjes eet, hoeveel koekjes eten ze allebei samen?	20
John heeft 3 dozen.Elke doos is 5 inch bij 6 inch bij 4 inch.De wanden zijn 1 inch dik.Wat is het totale innerlijke volume van alle 3 dozen?	72
Frankie kijkt tv nadat hij zijn huiswerk elke avond heeft voltooid.Op maandag en dinsdag keek hij elke avond een aflevering van 1 uur van zijn favoriete show.Op woensdag keek hij een paar afleveringen van een show van 30 minuten.Op donderdag eindigde hij vroege huiswerk en keek hij naar een aflevering van 1 uur en een show van 30 minuten.Op vrijdag moest hij laat opblijven voor het weekend, dus keek hij naar twee afleveringen van 1 uur.Als hij in totaal 7 uur tv keek, hoeveel afleveringen van 30 minuten heeft hij woensdag gekeken?	3
Henry maakt koekjes voor een lokale bakwedstrijd.Hij wil twee keer zoveel maken als vorig jaar.Wanneer hij klaar is met bakken, beseft hij dat hij eigenlijk nog 15 koekjes heeft gebakken dan hij wilde.Hij laat 5 van zijn koekjes vallen terwijl hij ze uitzet om af te koelen, en heeft nu in totaal 110 koekjes.Hoeveel koekjes bakte Henry vorig jaar?	50
Een lokaal benzinestation verkoopt gas voor $ 3,00 per gallon.Een app -bedrijf biedt $ .20 cashback per gallon als u op dit station voldoet.Als iemand 10 gallons gas koopt, hoeveel zijn dan met zijn gas, na de cashback -beloningen?	28
Marcell en Beatrice hebben een wedstrijd om te zien wie de meeste fruitrollen kan eten, dus zerollen ze er zoveel als ze kunnen vinden.Helaas maakt iemand een fout en was Beatrice's twee rollen breed en 24 rollen lang terwijl Marcell's 3 roll-ups breed waren en 14 roll-ups lang.Als ze allebei hun hele bedrag aten, hoeveel hebben ze dan gemiddeld gegeten?	45
Julia's boot sprong een lek terwijl ze op het meer was.De boot nam twee liter water aan voor elke tien voet die ze terugging naar de kust.Het duurde zestien seconden om twintig voet te rijen.De kust was 64 seconden verwijderd.Hoeveel water had de boot aangenomen tegen de tijd dat Julia de kust bereikte?	16
Een klaslokaal heeft een whiteboard dat wordt gedeeld tussen de 4 leraren die om de beurt het klaslokaal gebruiken.Elke leraar heeft 2 lessen per dag en gebruikt het whiteboard in elke les.Als het whiteboard 3 keer per les wordt gereinigd, hoe vaak wordt het whiteboard dan op een dag gereinigd?	24
Ryan plant 2 bloemen per dag in zijn tuin.Hoeveel bloemen heeft hij na 15 dagen als 5 niet groeide?	25
